transaction_id,amount,transaction_type,account_age_days,location_risk,is_foreign_transaction,is_high_risk_country,daily_transaction_count,fraud
2420,49.10013626,transfer,4178,0.626853621,0,1,5,0
2421,17.43830739,pos,1745,0.073618262,0,0,3,0
2422,2.362907708,pos,2257,0.189696365,0,0,3,0
2423,141.1462904,online,4043,0.337853886,0,0,3,0
2424,61.34547045,online,3668,0.077870064,0,0,5,0
2425,34.14271728,transfer,522,0.191699271,0,0,5,0
2426,230.3417269,transfer,1526,0.911269789,0,0,6,0
2427,12.34554235,atm,1470,0.019299132,0,0,4,0
2428,312.1722548,transfer,2676,0.653431924,0,0,3,0
2429,37.68291355,online,1514,0.384408931,0,0,6,0
2430,219.2867136,online,4877,0.672648739,1,0,1,0
2431,92.36751207,online,1452,0.58869172,1,0,3,0
2432,175.2773551,pos,4655,0.223498754,0,0,1,0
2433,413.5989596,pos,3431,0.847209488,1,1,2,1
2434,34.02469649,transfer,3008,0.491940383,0,0,3,0
2435,324.7673666,atm,3125,0.822536019,0,0,1,0
2436,49.34473297,atm,1754,0.406012536,0,0,5,0
2437,48.69657232,atm,4956,0.984685554,1,0,2,0
2438,41.61021376,pos,1613,0.770489359,0,0,3,0
2439,77.95934969,online,3276,0.965950205,0,0,1,0
2440,16.74073799,online,556,0.514326479,1,0,3,0
2441,80.67896423,pos,4252,0.473691132,0,0,2,0
2442,78.02417881,atm,2050,0.755453809,0,0,2,0
2443,143.5072138,atm,825,0.880291263,0,0,4,0
2444,179.3661048,transfer,2850,0.964145796,0,0,2,0
2445,58.06069315,transfer,3031,0.324551906,0,0,5,0
2446,36.00137248,atm,1082,0.798704574,0,1,2,1
2447,30.0206709,pos,3326,0.210645598,0,0,3,0
2448,21.64458271,atm,493,0.545574347,0,1,2,0
2449,5.937595781,transfer,4765,0.179848148,0,0,2,0
2450,41.92313984,atm,75,0.347397362,0,0,2,0
2451,31.50501067,pos,2992,0.931358367,0,0,2,0
2452,339.3746782,online,3361,0.1460907,0,0,6,0
2453,81.57868497,pos,371,0.632400895,0,0,2,0
2454,42.66024955,pos,4683,0.592954273,1,0,4,0
2455,86.86145236,transfer,329,0.120738353,0,0,2,0
2456,14.98892575,pos,4686,0.325979044,0,0,0,0
2457,58.70656734,pos,1791,0.562981505,1,0,6,0
2458,98.41262058,transfer,777,0.187178609,0,0,2,0
2459,67.1185771,transfer,2023,0.800623656,0,0,2,0
2460,51.37946949,online,4675,0.97215651,0,0,1,0
2461,509.1041264,atm,4317,0.2147594,0,0,3,0
2462,212.289,pos,1188,0.186911965,1,1,5,0
2463,97.65874838,transfer,1504,0.454935072,0,0,3,0
2464,84.25231204,online,3292,0.747765277,0,0,1,0
2465,96.93236433,atm,3326,0.28160061,1,0,0,0
2466,22.47850326,transfer,188,0.019879909,0,0,1,0
2467,50.27545217,atm,1215,0.541220628,0,0,3,0
2468,4.025916637,atm,3287,0.956600568,0,0,3,0
2469,64.5397629,pos,3447,0.391276855,0,0,3,0
2470,78.31256838,pos,1110,0.420134554,0,0,1,0
2471,25.84466055,transfer,2522,0.968901717,0,0,4,0
2472,332.5037972,atm,4940,0.694607612,0,0,1,0
2473,240.1904017,transfer,3880,0.719171923,0,0,2,0
2474,128.0649534,transfer,531,0.562702005,0,0,7,0
2475,76.22542631,atm,1071,0.974609211,0,1,0,1
2476,203.9983623,transfer,3137,0.688866484,0,0,1,0
2477,14.00121691,atm,963,0.895032752,0,0,1,0
2478,156.3078291,atm,1406,0.699378866,1,0,3,0
2479,13.33266296,atm,3138,0.735115825,0,0,3,0
2480,158.0902267,atm,517,0.290410922,0,0,2,0
2481,32.26428998,online,3165,0.303478698,0,0,4,0
2482,209.6307626,atm,1492,0.78298465,0,0,3,0
2483,288.3155546,pos,3690,0.296706289,0,0,1,0
2484,16.11034252,pos,4229,0.562770071,0,0,2,0
2485,62.11532795,pos,4410,0.249352311,0,0,3,0
2486,396.2652213,atm,591,0.816983381,1,0,3,0
2487,66.05007925,pos,1544,0.110501351,0,0,4,0
2488,199.1778875,online,3057,0.82944664,0,0,5,0
2489,88.85090469,transfer,2207,0.602729801,0,0,3,0
2490,47.05316213,atm,3340,0.186909535,0,0,4,0
2491,33.65692191,pos,2709,0.542035386,0,1,2,0
2492,22.71805529,online,4030,0.282498837,0,0,5,0
2493,143.4637029,transfer,748,0.323467335,0,0,1,0
2494,48.86410428,online,801,0.351528042,0,0,4,0
2495,71.59562656,pos,1498,0.063319247,0,0,2,0
2496,67.79147454,online,1380,0.985961684,0,1,4,1
2497,86.10429612,transfer,680,0.031534628,0,0,2,0
2498,200.6764818,pos,3771,0.662496873,0,0,4,0
2499,394.9690791,transfer,3343,0.371227648,0,0,2,0
2500,52.35465402,online,897,0.646010291,0,0,2,0
2501,175.7467742,atm,1547,0.356248253,1,0,5,0
2502,144.6162397,atm,3127,0.673750646,0,0,1,0
2503,85.22107958,atm,684,0.729235509,0,0,3,0
2504,312.4637665,atm,1296,0.69055264,1,0,5,0
2505,22.37368717,transfer,1386,0.113961981,0,0,2,0
2506,11.57074278,atm,943,0.656893235,1,0,4,0
2507,192.3888191,transfer,3281,0.279987549,0,1,2,0
2508,57.83014619,pos,1034,0.028801371,0,0,2,0
2509,187.7113811,atm,2787,0.414830672,0,1,1,0
2510,223.5769839,transfer,2234,0.433543103,0,0,6,0
2511,6.449328869,atm,3646,0.467174133,0,0,2,0
2512,214.9561588,atm,1621,0.704824165,0,0,3,0
2513,59.47853987,atm,3536,0.308843809,0,0,4,0
2514,71.42329082,transfer,3206,0.315280513,0,0,3,0
2515,98.50849921,online,2883,0.060552256,0,0,3,0
2516,260.887396,atm,4905,0.686821216,1,0,3,0
2517,1.930116937,atm,171,0.567826091,1,0,4,0
2518,64.78745639,pos,1554,0.349425113,1,0,4,0
2519,116.3861598,online,3898,0.705188979,0,1,3,1
2520,128.2680418,transfer,1596,0.537357749,0,0,6,0
2521,117.9385666,pos,1624,0.469244946,0,0,3,0
2522,14.43729556,atm,4123,0.511324544,0,0,2,0
2523,35.58118713,pos,1092,0.636348125,0,0,2,0
2524,44.42821224,pos,2838,0.660002605,0,0,2,0
2525,163.1873763,atm,408,0.288957819,1,0,5,0
2526,32.67831492,online,4170,0.140743363,0,0,5,0
2527,23.66150912,online,680,0.156634181,1,0,1,0
2528,315.7028869,pos,4945,0.639390886,0,0,1,0
2529,0.890279767,atm,4966,0.872873286,0,0,1,0
2530,612.8822994,transfer,237,0.409496278,0,0,5,0
2531,112.9549854,pos,2775,0.16952016,0,0,3,0
2532,176.2993016,transfer,3438,0.756602498,1,0,4,0
2533,34.90177585,pos,3358,0.832489474,0,0,1,0
2534,1.441872974,pos,2878,0.880582443,0,0,3,0
2535,133.8912878,atm,2424,0.606831429,0,0,4,0
2536,179.6638936,atm,4715,0.860728559,0,1,0,1
2537,134.8906604,transfer,3148,0.015414958,0,0,4,0
2538,15.41426817,transfer,1033,0.107235802,0,1,3,0
2539,140.0100924,online,2855,0.092576067,0,1,4,0
2540,146.5003348,atm,2941,0.712604684,0,0,3,0
2541,107.4526247,pos,3702,0.069581784,0,0,1,0
2542,145.2929726,pos,4071,0.496364372,0,0,2,0
2543,187.0292675,online,3133,0.472706899,0,0,3,0
2544,95.08928243,atm,3461,0.310703524,0,0,1,0
2545,9.277857239,pos,4943,0.87040517,0,0,2,0
2546,66.87039838,online,1924,0.170433202,0,1,4,0
2547,8.082979657,online,634,0.352462784,0,0,5,0
2548,52.34770348,pos,4104,0.7741715,0,0,3,0
2549,52.27404731,pos,1393,0.030422314,1,0,1,0
2550,6.828938057,transfer,3447,0.6729504,0,0,5,0
2551,42.89699973,atm,3099,0.816397726,0,0,4,0
2552,11.76559049,transfer,4945,0.932267839,0,0,5,0
2553,165.148571,online,62,0.87629664,0,1,3,1
2554,295.0529985,pos,2470,0.319384117,0,0,4,0
2555,7.506463373,transfer,1818,0.586364141,0,0,3,0
2556,310.3656234,online,633,0.077293493,0,0,2,0
2557,73.93515494,atm,4888,0.257870004,0,0,1,0
2558,35.60546763,pos,2599,0.094222379,0,0,2,0
2559,7.997662474,transfer,3452,0.31518729,0,0,2,0
2560,69.43964968,atm,1301,0.875187213,1,0,2,0
2561,158.238489,transfer,2654,0.34716684,1,0,5,0
2562,122.7877858,online,1455,0.561898103,1,0,4,0
2563,5.15312295,atm,1139,0.433380848,0,1,3,0
2564,7.569582406,transfer,3193,0.458916524,0,0,3,0
2565,51.56259312,atm,4621,0.969572052,0,0,2,0
2566,34.99696094,online,4995,0.296154468,0,0,2,0
2567,26.44660917,atm,2211,0.62732447,0,0,3,0
2568,32.99001785,transfer,4883,0.42006267,0,0,0,0
2569,162.7005031,online,3760,0.061146181,1,0,2,0
2570,264.8292595,pos,3030,0.489330832,0,0,3,0
2571,51.93664842,transfer,1361,0.813343329,0,0,4,0
2572,236.5642068,transfer,2427,0.098752969,0,1,4,0
2573,38.78644641,online,4269,0.069591847,1,0,1,0
2574,64.7097886,online,64,0.15363152,0,0,1,0
2575,25.6220871,pos,1346,0.764400111,0,0,3,0
2576,102.2974462,transfer,975,0.723995384,0,0,2,0
2577,386.2333968,online,4162,0.565017769,0,1,3,0
2578,92.50618258,pos,3629,0.468226404,0,0,7,0
2579,44.28774286,pos,1623,0.888325815,0,0,3,0
2580,104.3605618,online,458,0.766697824,1,1,0,1
2581,13.11578443,transfer,3331,0.811942251,0,0,2,0
2582,219.5158436,atm,1741,0.813262301,0,0,6,0
2583,69.93341822,atm,3027,0.642717155,0,0,4,0
2584,59.66554119,pos,1955,0.458014624,1,0,1,0
2585,88.15627605,atm,280,0.864677753,1,0,1,0
2586,98.02530532,atm,2392,0.926007418,0,0,1,0
2587,7.448198726,online,1041,0.023806043,1,0,2,0
2588,114.764673,pos,962,0.051554873,0,0,5,0
2589,27.69817659,transfer,3846,0.958743297,0,0,2,0
2590,125.1597861,pos,1218,0.277160614,0,0,2,0
2591,172.8980714,online,3221,0.87336944,0,0,4,0
2592,162.9428946,atm,375,0.388795119,0,0,3,0
2593,80.40809031,transfer,4131,0.119100058,0,0,1,0
2594,73.432318,pos,1393,0.0804432,1,0,2,0
2595,15.4172635,atm,2077,0.156507899,0,0,5,0
2596,149.3194508,pos,775,0.249893195,0,0,5,0
2597,31.66432691,transfer,4317,0.488518354,0,1,5,0
2598,68.65597709,pos,3425,0.701497901,0,0,2,0
2599,33.44579967,pos,2124,0.986398576,1,1,2,1
2600,14.36721949,pos,4590,0.441506743,0,0,5,0
2601,99.30575735,atm,3594,0.518184942,1,0,4,0
2602,5.586375973,transfer,280,0.521815701,0,0,5,0
2603,138.0889928,transfer,4842,0.539434355,0,0,3,0
2604,38.21199326,atm,2812,0.517740657,0,0,2,0
2605,0.013470208,atm,2343,0.008774755,0,0,1,0
2606,71.56569128,atm,1475,0.001724822,0,0,2,0
2607,4.798499236,online,1858,0.097666318,0,0,5,0
2608,32.31981099,pos,2890,0.101556603,0,0,2,0
2609,122.7502426,pos,1060,0.704896909,0,0,1,0
2610,6.474080466,transfer,1923,0.204916033,0,0,4,0
2611,182.8455564,pos,3800,0.894714105,0,0,6,0
2612,0.38272372,online,4593,0.92860633,0,0,6,0
2613,28.34561731,atm,2474,0.975893338,0,1,4,1
2614,135.0556846,transfer,4140,0.939081305,0,0,4,0
2615,38.01923951,transfer,1852,0.271888322,0,0,3,0
2616,10.74653827,pos,3542,0.509776845,1,1,2,0
2617,44.66526676,transfer,4550,0.17545497,1,0,1,0
2618,31.52496385,atm,595,0.806209655,0,0,2,0
2619,184.9676137,transfer,507,0.888431705,0,0,2,0
2620,37.59275453,atm,4890,0.851288839,0,0,2,0
2621,155.5577158,online,21,0.433366949,0,0,5,0
2622,222.4440908,online,1400,0.758673885,1,0,2,0
2623,56.88386725,atm,3202,0.09757917,1,0,4,0
2624,240.7314073,pos,2462,0.040244771,1,0,5,0
2625,47.37194106,transfer,3679,0.753236414,0,0,1,0
2626,332.6416952,pos,337,0.425355274,1,0,2,0
2627,9.353024181,transfer,1668,0.995549265,0,0,5,0
2628,116.1613645,online,3577,0.097254216,0,0,1,0
2629,68.08511682,online,910,0.855627682,0,1,6,1
2630,49.04493138,online,276,0.479983066,0,0,1,0
2631,100.1608667,transfer,892,0.827150196,0,1,2,1
2632,121.6913143,online,13,0.817127282,0,0,8,0
2633,0.437281649,online,4058,0.915992001,0,0,6,0
2634,18.26653224,online,3026,0.297850011,1,0,1,0
2635,124.8433531,online,974,0.949799353,0,0,1,0
2636,109.7768885,pos,4271,0.15166696,0,1,5,0
2637,338.2792941,online,3971,0.081968778,0,0,4,0
2638,143.1449858,online,1409,0.431615517,0,0,4,0
2639,301.1307088,pos,1944,0.828322969,1,0,1,0
2640,121.2477203,pos,2289,0.473421131,0,0,1,0
2641,35.3896249,transfer,547,0.829286678,0,0,4,0
2642,11.13393782,atm,1219,0.729686806,1,1,4,1
2643,152.2452576,online,1421,0.209428386,1,0,0,0
2644,103.3243797,online,1455,0.948881625,0,1,2,1
2645,4.938565445,online,3378,0.060781169,0,0,0,0
2646,44.63659587,transfer,2773,0.898279708,0,0,3,0
2647,314.1910513,online,4099,0.304443449,0,0,2,0
2648,69.3949794,atm,2739,0.500148083,0,0,2,0
2649,56.69183751,pos,3748,0.422351873,1,0,2,0
2650,61.1935197,transfer,1843,0.171834557,0,0,5,0
2651,23.43090593,pos,747,0.358146866,0,0,6,0
2652,45.99854526,online,2817,0.192934436,0,0,2,0
2653,46.17390845,online,872,0.203886475,0,0,5,0
2654,5.377534074,online,495,0.187056836,1,0,5,0
2655,145.9155972,atm,3445,0.48901738,0,0,6,0
2656,53.87184227,atm,4724,0.797931368,0,0,3,0
2657,172.698284,transfer,1076,0.568970034,0,0,1,0
2658,189.9442688,pos,3995,0.893206589,0,0,3,0
2659,23.82496444,online,4238,0.636544489,1,0,0,0
2660,107.1055923,online,46,0.689340116,0,0,4,0
2661,63.91928578,online,3057,0.66760723,0,0,3,0
2662,212.1570539,online,2058,0.449459193,0,0,5,0
2663,24.3015547,atm,664,0.689338822,0,0,1,0
2664,113.2623778,pos,4669,0.069707746,0,0,1,0
2665,93.58612978,pos,2030,0.859851472,0,0,3,0
2666,34.99851954,transfer,2697,0.777812143,1,0,2,0
2667,14.68782425,atm,640,0.245229958,0,0,2,0
2668,105.4518164,online,2664,0.768032454,0,0,1,0
2669,134.1693754,pos,2746,0.012642601,1,0,4,0
2670,37.92526907,pos,4965,0.217246572,0,0,2,0
2671,103.5166063,atm,4949,0.065137239,0,0,5,0
2672,50.27432206,transfer,4403,0.780226917,1,0,5,0
2673,124.8994171,transfer,2596,0.755874151,0,0,2,0
2674,22.21631257,online,3428,0.813636024,0,0,3,0
2675,220.9231395,transfer,395,0.004481693,0,0,4,0
2676,33.88484927,pos,3598,0.501232727,0,0,4,0
2677,45.85273152,transfer,4845,0.704836198,0,0,3,0
2678,5.984762284,online,2333,0.155401129,0,1,4,0
2679,11.82343764,pos,330,0.649790728,0,0,4,0
2680,72.5385088,transfer,2098,0.084110099,1,0,9,0
2681,31.14184672,transfer,773,0.181325856,0,0,5,0
2682,180.4724508,atm,1646,0.475796815,0,0,2,0
2683,1.480240569,online,1733,0.653565153,0,0,2,0
2684,47.65756557,transfer,4474,0.145869127,0,0,1,0
2685,41.15016113,atm,1788,0.185223331,0,0,3,0
2686,1.951685167,pos,1624,0.204446367,1,0,2,0
2687,13.28098233,atm,1000,0.238700805,0,0,5,0
2688,53.38259055,atm,1849,0.226553849,0,0,5,0
2689,67.89772192,transfer,1562,0.395149108,0,0,1,0
2690,51.80008832,transfer,774,0.653789651,0,0,4,0
2691,75.70196375,transfer,1804,0.438031783,0,0,2,0
2692,90.4193388,atm,1099,0.775973909,0,0,4,0
2693,0.997339046,pos,2051,0.719268506,1,0,2,0
2694,62.379867,online,1599,0.126526914,0,0,6,0
2695,331.0422221,atm,748,0.048841623,1,0,2,0
2696,73.19551216,transfer,3974,0.877941564,1,0,4,0
2697,113.1783213,online,2323,0.079831067,1,0,5,0
2698,37.37685797,pos,1554,0.148339181,0,0,5,0
2699,148.7182131,online,1616,0.022133276,1,0,1,0
2700,148.2459426,transfer,3755,0.628336365,0,0,2,0
2701,73.66729262,atm,4425,0.582370563,0,0,0,0
2702,373.0277585,atm,2303,0.986903666,0,0,8,0
2703,13.41604073,transfer,4222,0.886932396,1,0,6,0
2704,1.709292006,atm,4863,0.410843177,0,0,1,0
2705,147.0364084,transfer,3656,0.371585841,0,0,4,0
2706,164.5871308,atm,3396,0.296852034,0,0,1,0
2707,12.80688869,atm,217,0.15240692,0,0,2,0
2708,30.86780643,atm,3317,0.138083657,0,0,5,0
2709,1.770823271,pos,1360,0.132283708,1,0,3,0
2710,34.71612159,pos,3775,0.114114757,0,0,1,0
2711,148.3430452,transfer,4928,0.240512042,1,0,4,0
2712,72.97292756,pos,4278,0.30666863,0,0,3,0
2713,42.78573431,transfer,4430,0.961578971,1,0,2,0
2714,46.48000632,online,4607,0.578473251,0,0,3,0
2715,0.135454269,online,4479,0.987595775,0,0,3,0
2716,35.63900239,pos,1897,0.372466948,0,0,1,0
2717,103.9755087,online,4428,0.457626633,0,0,1,0
2718,365.7165454,online,900,0.324578659,0,0,4,0
2719,187.7714999,atm,642,0.182887651,0,0,5,0
2720,2.387778342,atm,4730,0.143164708,0,0,6,0
2721,228.8293749,transfer,3628,0.945079198,0,0,1,0
2722,152.8772691,online,196,0.986810682,0,0,3,0
2723,151.5838848,transfer,1894,0.044909497,0,0,3,0
2724,61.24814529,transfer,3276,0.150345875,0,1,1,0
2725,50.7506626,online,4051,0.423524092,0,0,4,0
2726,36.084897,pos,4554,0.186333476,0,0,1,0
2727,6.795219063,online,4926,0.363880394,1,0,3,0
2728,25.90756504,atm,2305,0.12909635,0,0,3,0
2729,28.31638085,online,3601,0.456511757,0,0,7,0
2730,66.17978846,pos,3344,0.271694616,0,0,5,0
2731,137.6123883,transfer,2057,0.351905056,0,0,2,0
2732,64.20925886,transfer,2809,0.094312651,0,0,7,0
2733,5.958489006,atm,1225,0.428128051,0,1,5,0
2734,316.5093404,atm,887,0.983257611,0,0,5,0
2735,285.9879162,atm,393,0.328833047,1,0,1,0
2736,153.7999236,transfer,1676,0.876429275,0,0,5,0
2737,474.7644483,atm,3191,0.843199142,0,0,3,0
2738,78.63207766,online,2447,0.952058418,0,0,4,0
2739,329.059608,transfer,3906,0.790109512,1,0,2,0
2740,7.861585345,pos,3339,0.659596827,0,0,1,0
2741,45.52028996,transfer,3592,0.856584444,0,0,6,0
2742,25.53843294,online,3767,0.075644681,0,0,2,0
2743,21.79484246,online,2528,0.462830657,0,0,3,0
2744,15.17569874,atm,2182,0.989256239,1,0,3,0
2745,97.39559724,transfer,3765,0.769600151,0,0,1,0
2746,152.0154291,transfer,355,0.962075378,0,0,1,0
2747,86.34573227,transfer,2632,0.779634356,0,0,3,0
2748,15.89520157,pos,1522,0.874881967,0,0,2,0
2749,166.6663346,atm,2673,0.706529632,0,0,3,0
2750,101.0476988,online,3179,0.760502004,0,0,2,0
2751,49.12937948,online,2338,0.52317801,0,0,5,0
2752,112.1257657,atm,629,0.924237701,0,1,3,1
2753,30.09766946,online,2680,0.825038911,0,0,2,0
2754,42.34135345,online,4423,0.843884966,0,0,2,0
2755,249.4785402,atm,1439,0.673009101,0,0,6,0
2756,34.32011329,online,1422,0.304579947,0,0,5,0
2757,63.48561371,transfer,1127,0.035629795,0,0,4,0
2758,220.8558804,pos,2684,0.935655129,0,0,5,0
2759,123.0047652,atm,1781,0.586120349,0,0,4,0
2760,6.422201247,pos,1532,0.298142971,1,0,5,0
2761,15.93510634,online,1915,0.149135108,0,0,3,0
2762,0.787249772,online,1233,0.829523166,1,0,2,0
2763,99.67467068,transfer,1957,0.836520194,1,0,1,0
2764,59.3615787,atm,393,0.814507968,0,0,3,0
2765,14.41878006,online,826,0.645082692,0,1,4,0
2766,316.8518343,atm,2964,0.366015388,0,1,3,0
2767,75.42988546,atm,2396,0.304070285,0,1,4,0
2768,27.69311303,atm,4146,0.00855477,1,0,3,0
2769,69.43550521,atm,4896,0.833607559,0,0,2,0
2770,113.8248526,atm,1793,0.087432697,0,0,3,0
2771,7.930213477,pos,3065,0.630754998,0,0,3,0
2772,32.11751766,transfer,1364,0.504074947,1,0,2,0
2773,164.4886302,atm,2349,0.526689359,0,0,4,0
2774,61.55657216,pos,3552,0.926712845,0,0,3,0
2775,79.09301276,online,3629,0.031615011,0,0,1,0
2776,56.70715168,atm,3337,0.773392225,0,0,0,0
2777,4.48927089,online,1566,0.052052398,0,1,3,0
2778,18.12218974,atm,3668,0.038153606,0,0,4,0
2779,58.97635674,pos,2214,0.429817698,0,0,4,0
2780,23.46918082,pos,4097,0.063075174,0,0,1,0
2781,5.127121954,pos,1020,0.789143951,0,0,4,0
2782,185.5656046,transfer,1285,0.529563094,0,0,1,0
2783,397.3501103,online,63,0.029038783,0,1,7,0
2784,157.5726937,transfer,2531,0.040500686,0,1,0,0
2785,192.2676602,atm,3393,0.61266853,0,1,3,0
2786,27.70417227,online,3273,0.806111818,0,0,6,0
2787,323.4674355,pos,2270,0.437799531,0,0,4,0
2788,21.93080468,online,4248,0.554580672,0,0,7,0
2789,302.4745318,pos,644,0.799829454,0,0,4,0
2790,526.2813932,transfer,4722,0.610506174,0,0,3,0
2791,124.3832782,transfer,217,0.224760238,0,0,0,0
2792,397.0909889,pos,196,0.613052026,0,0,3,0
2793,84.29003626,pos,3865,0.628279459,0,0,1,0
2794,30.04860725,atm,3274,0.734106981,0,0,5,0
2795,57.4468343,transfer,2695,0.620874188,1,0,2,0
2796,90.03212638,transfer,3213,0.96924213,0,1,3,1
2797,7.588970221,atm,2756,0.197288309,0,0,5,0
2798,97.37696034,transfer,1522,0.95109068,1,1,4,1
2799,397.2720208,pos,1081,0.53833949,0,0,2,0
2800,21.08539411,online,722,0.67195614,1,0,2,0
2801,157.3082436,online,1563,0.099461597,0,0,2,0
2802,238.4867239,transfer,640,0.380575941,0,0,2,0
2803,287.7089036,atm,4261,0.769379146,0,0,2,0
2804,322.2271694,pos,4311,0.706911015,0,0,3,0
2805,73.70147221,online,3788,0.040139388,0,0,2,0
2806,378.5738785,pos,3737,0.546594263,0,0,2,0
2807,141.5971224,transfer,90,0.088278193,0,0,4,0
2808,17.63451745,transfer,2922,0.995856429,1,0,2,0
2809,64.79828321,online,1252,0.897296589,0,0,2,0
2810,126.7023279,transfer,1103,0.02108066,0,0,0,0
2811,28.41421,atm,4704,0.858649579,0,0,2,0
2812,102.3361552,transfer,349,0.919429601,0,0,7,0
2813,109.8413746,transfer,3914,0.353548223,0,0,2,0
2814,17.75725438,transfer,4053,0.719501655,0,0,1,0
2815,83.26053877,pos,2942,0.442103746,0,0,3,0
2816,147.6774632,pos,246,0.655232485,0,0,2,0
2817,69.09409452,online,272,0.340317404,1,0,6,0
2818,1.217695589,online,2031,0.322559237,0,0,1,0
2819,0.907956385,online,4499,0.424433889,0,0,2,0
2820,44.16561918,transfer,3188,0.145567759,0,0,3,0
2821,260.6316177,pos,3507,0.831138964,0,0,3,0
2822,25.9647771,atm,1466,0.348697895,0,0,2,0
2823,100.6116125,transfer,1196,0.400149554,0,0,3,0
2824,25.11262797,transfer,3088,0.894054613,1,0,4,0
2825,38.81213685,transfer,3009,0.496623814,0,0,3,0
2826,188.4151702,atm,3824,0.544253909,0,0,1,0
2827,130.5125306,online,1615,0.956498125,0,0,4,0
2828,10.0261623,atm,1127,0.886726383,0,0,4,0
2829,55.98443508,online,4380,0.169466709,0,0,4,0
2830,2.96036598,atm,517,0.47321503,0,0,2,0
2831,65.56397546,pos,2666,0.971296227,0,0,6,0
2832,108.5994267,transfer,1302,0.372366298,0,0,3,0
2833,12.61332534,transfer,612,0.371573109,0,0,0,0
2834,34.09210323,transfer,750,0.195030232,0,0,4,0
2835,50.72264843,online,1857,0.114323114,0,0,2,0
2836,251.9883568,atm,400,0.740304791,0,0,1,0
2837,499.8956076,pos,1527,0.770030469,0,0,0,0
2838,4.595106218,atm,2025,0.969012964,0,0,2,0
2839,143.132488,transfer,320,0.773418211,0,0,3,0
2840,46.47758243,pos,336,0.243352494,0,0,1,0
2841,49.83342769,pos,2099,0.040116578,0,0,1,0
2842,140.3501451,transfer,174,0.985437384,1,0,4,0
2843,250.6249993,atm,4020,0.340450696,0,0,2,0
2844,301.4478787,transfer,1642,0.311971542,1,0,0,0
2845,86.06729434,atm,501,0.90595521,0,0,3,0
2846,44.17990006,pos,3647,0.585099899,0,0,4,0
2847,154.904431,pos,2364,0.214871174,0,0,1,0
2848,28.90181423,transfer,1857,0.889096243,0,0,2,0
2849,83.0282841,pos,3153,0.993360855,1,0,4,0
2850,44.40684119,online,1897,0.086678561,0,0,0,0
2851,106.8949823,pos,1719,0.862251628,0,0,5,0
2852,27.49618689,online,1779,0.390515698,0,1,4,0
2853,21.26895673,pos,4793,0.524072447,0,0,1,0
2854,250.3955982,transfer,3058,0.914815976,0,0,3,0
2855,10.73666187,transfer,4828,0.973379196,0,0,3,0
2856,70.51345584,online,2714,0.26216391,0,0,2,0
2857,24.95552689,transfer,3829,0.212850771,1,0,1,0
2858,3.970799371,pos,4748,0.080516559,0,1,2,0
2859,3.668350561,pos,1095,0.561797853,0,0,1,0
2860,19.26407435,transfer,46,0.013604395,0,0,3,0
2861,201.5680982,pos,1446,0.411898298,1,0,5,0
2862,33.19527067,atm,2197,0.073384017,0,0,4,0
2863,300.4958113,atm,3202,0.405225783,0,1,6,0
2864,87.13706492,pos,456,0.039932189,1,0,2,0
2865,57.37906098,transfer,1663,0.835217261,0,0,2,0
2866,86.77121012,online,2925,0.209738994,0,0,1,0
2867,72.7114359,transfer,966,0.32830871,0,1,2,0
2868,142.2030369,online,4965,0.870047997,1,0,3,0
2869,33.19768484,transfer,1529,0.746266061,1,0,4,0
2870,43.54868725,pos,2977,0.219038362,0,0,3,0
2871,224.5206227,atm,3072,0.071899419,0,0,5,0
2872,292.7261117,transfer,4870,0.715673777,0,0,2,0
2873,223.0806229,online,2522,0.390702551,0,0,3,0
2874,54.37758935,atm,1127,0.766079999,1,0,0,0
2875,151.5790492,online,3405,0.445294772,1,1,3,0
2876,64.69045124,pos,4493,0.346002413,0,0,2,0
2877,68.82389499,atm,2344,0.451205408,0,0,2,0
2878,22.90108667,online,107,0.748558986,0,0,4,0
2879,89.43587636,transfer,2578,0.902220287,0,0,4,0
2880,20.59618775,pos,3155,0.049767197,0,0,2,0
2881,40.28156696,pos,4384,0.524111541,0,0,3,0
2882,193.1229845,pos,4054,0.032835429,0,1,6,0
2883,23.20276599,transfer,4802,0.468409545,0,0,0,0
2884,7.3816937,transfer,215,0.885282829,0,0,2,0
2885,7.150415707,atm,4440,0.361590266,1,0,0,0
2886,282.6572293,transfer,4290,0.932450421,1,0,4,0
2887,70.70847345,atm,4254,0.630608472,0,0,1,0
2888,52.66367498,pos,465,0.934155344,0,0,1,0
2889,166.5366042,atm,2373,0.757166625,0,0,4,0
2890,180.6827999,online,592,0.103435167,1,0,1,0
2891,40.37531241,pos,2189,0.231151368,0,0,2,0
2892,118.2922777,pos,884,0.394170455,0,0,1,0
2893,147.4569733,atm,4159,0.170106882,0,0,6,0
2894,106.3198872,pos,304,0.494911605,0,0,8,0
2895,16.4397251,transfer,4492,0.471368156,0,1,4,0
2896,208.6531283,online,334,0.956259198,0,0,2,0
2897,77.45623606,atm,2834,0.433727883,0,1,1,0
2898,33.19439019,atm,4507,0.785626804,1,0,3,0
2899,55.37821612,pos,2332,0.941910545,0,0,2,0
2900,3.82950757,transfer,4562,0.876988831,0,0,3,0
2901,13.68131158,pos,80,0.208667625,0,1,5,0
2902,145.0499074,pos,3764,0.496029894,0,1,2,0
